HG00096,HG00103,HG00106,HG00111,HG00116,HG00126,HG00132,HG00149,HG00150,HG00176,seqnames,start,end,width,strand,startID,endID,intron_motif,startID,endID,maxCount,quantileValueN,passedExpression,passed,maxDJaccard,passedVariability,b_jaccard,rho_jaccard
0,0,0,0,1,0,0,0,0,0,chr21,15746196,15746207,12,-,400,1076,GT-AG,400,1076,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000008335434
27,16,22,25,50,44,60,48,24,54,chr21,15746606,15747972,1367,-,401,1077,GT-AG,401,1077,60,63.6,TRUE,TRUE,0.124040531063772,TRUE,2.12860402615164,0.000110827749158405
0,0,1,0,0,2,1,0,1,0,chr21,15746606,15750519,3914,-,401,1078,GT-AG,401,1078,2,126.05,FALSE,FALSE,0.0184616253372439,FALSE,-5.51230703184295,0.00040640326699638
0,0,0,0,0,1,0,0,0,0,chr21,15746606,15753523,6918,-,401,1079,GT-AG,401,1079,1,120.25,FALSE,FALSE,0.0104651162790698,FALSE,-6.30226522177613,0.000491220664804757
0,0,0,1,0,0,0,0,0,0,chr21,15748141,15749845,1705,-,402,1080,GT-AG,402,1080,1,66.1,FALSE,FALSE,0.0473684210526316,FALSE,-5.62146691175181,0.0192638734444881
33,22,17,17,55,50,65,45,13,62,chr21,15748141,15750519,2379,-,402,1078,GT-AG,402,1078,65,68.65,TRUE,TRUE,0.0885940416877065,TRUE,2.23744473762794,0.000104377149854013
0,1,1,0,0,0,0,0,0,0,chr21,15748141,15753523,5383,-,402,1079,GT-AG,402,1079,1,125.95,FALSE,FALSE,0.0185314685314685,FALSE,-6.05803329215205,0.000705358076266431
36,15,29,12,38,34,59,27,26,56,chr21,15750734,15753523,2790,-,403,1079,GT-AG,403,1079,59,60.85,TRUE,TRUE,0.19226925766997,TRUE,2.17224379808743,0.005047015765754
0,0,0,2,0,0,0,0,0,0,chr21,15753733,15755415,1683,-,404,1081,GT-AG,404,1081,2,45.6,FALSE,FALSE,0.0782608695652174,TRUE,-5.30422308045069,0.0699499555962678
35,11,19,20,36,24,50,38,22,30,chr21,15753865,15755415,1551,-,405,1081,GT-AG,405,1081,50,48.05,TRUE,TRUE,0.0864222219849783,TRUE,2.47524116544796,0.000179396552153372
0,0,0,0,0,2,0,0,0,0,chr21,16340848,16363521,22674,-,406,1082,GT-AG,406,1082,2,2.1,FALSE,FALSE,0.444444444444444,TRUE,-0.414916338067169,0.0111981053847425
0,0,0,0,1,0,1,0,0,0,chr21,16340848,16386664,45817,-,406,1083,GT-AG,406,1083,1,3.2,FALSE,FALSE,0.666666666666667,TRUE,0.0863964912872417,0.99028732767849
0,0,0,0,0,1,0,0,0,0,chr21,16340848,16415815,74968,-,406,1084,GT-AG,406,1084,1,2.1,FALSE,FALSE,0.222222222222222,TRUE,-0.544241771052179,0.00763504533223396
0,0,0,0,0,2,0,0,0,0,chr21,16363628,16386664,23037,-,407,1083,GT-AG,407,1083,2,1.55,FALSE,FALSE,0.666666666666667,TRUE,-0.175126810787332,0.982996413761718
0,1,0,0,1,1,0,0,0,0,chr21,16415896,16437065,21170,-,408,1085,GT-AG,408,1085,1,1,FALSE,FALSE,0,FALSE,0.719368581839512,0.499999991667952
95,121,95,101,74,106,155,59,107,120,chr21,18966651,18970934,4284,-,409,1086,GT-AG,409,1086,155,167.05,TRUE,TRUE,0.0961840920004702,TRUE,1.74730968603109,0.00264003818663117
0,0,0,0,2,0,0,0,0,0,chr21,18966651,18970993,4343,-,409,1087,GT-AG,409,1087,2,163.9,FALSE,FALSE,0.0204545454545455,FALSE,-6.75801234375493,0.0115000287874194
0,0,0,1,0,0,0,0,0,0,chr21,18971143,18973685,2543,-,410,1088,GT-AG,410,1088,1,102.95,FALSE,FALSE,0.0118421052631579,FALSE,-6.3401950878375,0.000624943168153602
2,0,2,0,0,0,1,0,0,0,chr21,18971143,18973714,2572,-,410,1089,GT-AG,410,1089,2,102.95,FALSE,FALSE,0.0234424242424242,FALSE,-5.72566592179013,0.00688425854945258
4,2,0,5,9,5,8,0,6,6,chr21,18971143,18976462,5320,-,410,1090,GT-AG,410,1090,9,102.95,FALSE,FALSE,0.0625120602560929,TRUE,-3.34297880625123,0.0212739837565315
56,62,60,62,58,42,108,58,61,64,chr21,18971143,18977177,6035,-,410,1091,GT-AG,410,1091,108,128.75,TRUE,TRUE,0.110096449447947,TRUE,0.892405713892156,8.84641761332817e-05
0,0,0,1,0,0,0,0,0,0,chr21,18971143,18981289,10147,-,410,1092,GT-AG,410,1092,1,216.85,FALSE,FALSE,0.00576923076923077,FALSE,-7.14828603176524,0.000364794959313267
2,0,0,2,0,0,0,0,0,0,chr21,18973841,18977177,3337,-,411,1091,GT-AG,411,1091,2,113.1,FALSE,FALSE,0.0230827067669173,FALSE,-6.02830130620347,0.0154539024651715
2,2,8,5,9,8,10,0,0,3,chr21,18976595,18977177,583,-,412,1091,GT-AG,412,1091,10,113.1,FALSE,FALSE,0.0816447240560952,TRUE,-3.44416770520012,0.0273358567088672
0,0,0,0,0,1,0,0,0,0,chr21,18977291,18981289,3999,-,413,1092,GT-AG,413,1092,1,113.9,FALSE,FALSE,0.0128571428571429,FALSE,-6.55383817427769,0.00112356106006842
0,0,0,0,0,0,0,1,0,0,chr21,18977316,18979923,2608,-,414,1093,GT-AG,414,1093,1,117.9,FALSE,FALSE,0.0130434782608696,FALSE,-6.59323940215396,0.00176576065644299
0,0,0,1,0,0,0,0,0,0,chr21,18977316,18981244,3929,-,414,1094,GT-AG,414,1094,1,117.9,FALSE,FALSE,0.01,FALSE,-6.59452804767572,0.000581206401544285
70,83,99,79,100,67,119,64,100,104,chr21,18977316,18981289,3974,-,414,1092,GT-AG,414,1092,119,119.55,TRUE,TRUE,0.0523318094325196,TRUE,2.38906217700179,0.00198437866044596
0,0,0,0,1,0,0,0,0,0,chr21,18979989,18981244,1256,-,415,1094,GT-AG,415,1094,1,1,FALSE,FALSE,0.666666666666667,TRUE,-0.239789527279837,0.499999963521554
0,0,0,0,0,0,0,1,0,0,chr21,18979989,18981289,1301,-,415,1092,GT-AG,415,1092,1,113.9,FALSE,FALSE,0.0130434782608696,FALSE,-6.55480148875699,0.00154833845211031
0,0,0,1,0,1,0,0,0,0,chr21,18980515,18981289,775,-,416,1092,GT-AG,416,1092,1,113.9,FALSE,FALSE,0.0116225749559083,FALSE,-6.31280793629315,0.000231975303366628
1,1,1,0,1,0,3,0,1,2,chr21,18981471,18983894,2424,-,417,1095,GT-AG,417,1095,3,70.4,FALSE,FALSE,0.0914230637375289,TRUE,-3.93542899190505,0.000718972045121471
0,0,0,0,0,0,0,0,1,0,chr21,18981471,18983912,2442,-,417,1096,GT-AG,417,1096,1,70.4,FALSE,FALSE,0.0163636363636364,FALSE,-5.58137483402788,0.000715725992470792
0,0,2,0,0,1,1,0,0,0,chr21,18981471,18983937,2467,-,417,1097,GT-AG,417,1097,2,70.4,FALSE,FALSE,0.0399878382487078,FALSE,-5.0274570123375,0.00810943991197711
0,0,0,0,0,0,0,0,0,1,chr21,18981471,18983974,2504,-,417,1098,GT-AG,417,1098,1,70.4,FALSE,FALSE,0.025,FALSE,-5.58039721357182,0.0029992147510194
61,37,35,16,4,44,12,23,49,30,chr21,18981471,18985016,3546,-,417,1099,GT-AG,417,1099,61,82.95,TRUE,TRUE,0.380726888887317,TRUE,0.178073677651554,0.0292615586095221
3,1,1,0,0,2,0,0,1,0,chr21,18984093,18985016,924,-,418,1099,GT-AG,418,1099,3,68.15,FALSE,FALSE,0.0273934385204877,FALSE,-4.60832907881229,0.00106038608779014
1,0,0,0,0,0,0,0,0,0,chr21,26513574,26543070,29497,-,419,1100,GT-AG,419,1100,1,2,FALSE,FALSE,0.857142857142857,TRUE,-1.3282730693842,0.976027526576254
0,1,0,0,0,0,1,0,0,0,chr21,26541960,26543070,1111,-,420,1100,GT-AG,420,1100,1,2,FALSE,FALSE,0.785714285714286,TRUE,-1.02382082561185,0.0101922101316851
0,1,1,1,0,1,0,0,0,2,chr21,26542064,26543070,1007,-,421,1100,GT-AG,421,1100,2,2,FALSE,FALSE,0.642857142857143,TRUE,0.54424177105218,0.0101389996365698
2,3,0,2,3,3,0,1,0,2,chr21,26543221,26547554,4334,-,422,1101,GT-AG,422,1101,3,3,FALSE,FALSE,0,FALSE,2.18334241994241,0.988702916897603
0,0,0,0,0,1,0,0,2,0,chr21,26547760,26548356,597,-,423,1102,GT-AG,423,1102,2,2,FALSE,FALSE,0.8125,TRUE,-1.19894763639919,0.438888269807214
1,1,1,1,0,1,0,1,0,0,chr21,26547760,26733501,185742,-,423,1103,GT-AG,423,1103,1,2.55,FALSE,FALSE,0.518518518518519,TRUE,-0.12932543298501,0.00548245997468092
0,0,0,1,0,0,0,0,0,1,chr21,26547760,26793019,245260,-,423,1104,GT-AG,423,1104,1,2,FALSE,FALSE,0.8125,TRUE,-1.3282730693842,0.0154248245484043
0,0,0,0,1,0,0,0,0,0,chr21,26601036,26733501,132466,-,424,1103,GT-AG,424,1103,1,2.1,FALSE,FALSE,0.857142857142857,TRUE,-1.30255682956786,0.976736414274365
0,1,0,0,0,0,0,0,0,0,chr21,26702948,26706050,3103,-,425,1105,GT-AG,425,1105,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999965255526
2,0,0,0,0,0,0,0,0,0,chr21,26706139,26733501,27363,-,426,1103,GT-AG,426,1103,2,2.1,FALSE,FALSE,0.571428571428571,TRUE,-1.37407444718652,0.217727073188984
130,70,115,180,91,170,70,99,120,116,chr21,27254083,27264033,9951,-,427,1106,GT-AG,427,1106,180,201.8,TRUE,TRUE,0.0732923969624003,TRUE,2.02451480655243,5.46367384028588e-05
0,0,0,0,0,0,0,0,1,0,chr21,27264181,27266731,2551,-,428,1107,GT-AG,428,1107,1,239.85,FALSE,FALSE,0.00463917525773196,FALSE,-7.19731126902798,0.00023614975438787
0,1,0,0,0,0,0,0,0,0,chr21,27264181,27266973,2793,-,428,1108,GT-AG,428,1108,1,239.85,FALSE,FALSE,0.0075,FALSE,-7.19699167382956,0.00157404591693319
177,114,196,255,151,178,142,107,186,184,chr21,27264181,27269884,5704,-,428,1109,GT-AG,428,1109,255,241.95,TRUE,FALSE,0.0427348188306812,FALSE,3.47771200330803,0.00831988773099313
112,74,114,202,105,114,87,93,116,140,chr21,27269986,27277335,7350,-,429,1110,GT-AG,429,1110,202,210.15,TRUE,TRUE,0.114350845354549,TRUE,1.33172118383957,0.00131982226179359
23,27,16,24,15,25,19,17,12,21,chr21,27269986,27284052,14067,-,429,1111,GT-AG,429,1111,27,370.6,TRUE,TRUE,0.066118043346509,TRUE,-2.50038702635275,0.00215756783499669
0,0,0,1,0,0,0,0,0,0,chr21,27269986,27326903,56918,-,429,1112,GT-AG,429,1112,1,379.55,FALSE,FALSE,0.00211764705882353,FALSE,-7.62418260288281,8.28990269295984e-05
113,71,136,175,98,125,82,89,118,127,chr21,27277390,27284052,6663,-,430,1111,GT-AG,430,1111,175,187.15,TRUE,TRUE,0.134053432363441,TRUE,1.44128139508119,0.00201395158970205
152,97,111,179,89,166,86,77,112,142,chr21,27284275,27326903,42629,-,431,1112,GT-AG,431,1112,179,181,TRUE,TRUE,0.0576925774162622,TRUE,3.68812212729307,0.0104040052154867
0,1,0,0,0,0,0,0,0,0,chr21,27284275,27394155,109881,-,431,1113,GT-AG,431,1113,1,333.55,FALSE,FALSE,0.00620689655172414,FALSE,-7.43045578320284,0.00158788993065622
118,65,89,123,77,125,75,66,84,106,chr21,27327004,27327940,937,-,432,1114,GT-AG,432,1114,125,142.3,TRUE,TRUE,0.0942653211531775,TRUE,2.11120050829093,0.0032281755746449
0,0,0,1,0,0,0,0,0,0,chr21,27327998,27327998,1,-,433,1115,GC-AG,433,1115,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999943136996
104,65,108,142,102,160,71,72,73,150,chr21,27328070,27347382,19313,-,434,1116,GT-AG,434,1116,160,168.45,TRUE,TRUE,0.0561329708439948,TRUE,2.40598584062004,0.000223083367209879
126,58,121,150,99,141,90,111,94,151,chr21,27347542,27348266,725,-,435,1117,GT-AG,435,1117,151,156.65,TRUE,FALSE,0.04303207629678,FALSE,3.12794387799209,0.00182354933283324
101,76,125,144,94,139,82,102,81,129,chr21,27348342,27354656,6315,-,436,1118,GT-AG,436,1118,144,157.1,TRUE,TRUE,0.0643279871728503,TRUE,1.90185534404675,0.00129030153662619
11,10,24,20,16,13,8,10,11,14,chr21,27354791,27369674,14884,-,437,1119,GT-AG,437,1119,24,148.7,TRUE,TRUE,0.0653295677834398,TRUE,-2.01502019814625,0.00102587421099236
89,44,96,108,98,129,83,82,63,98,chr21,27354791,27372329,17539,-,437,1120,GT-AG,437,1120,129,175.7,TRUE,TRUE,0.0751225124997373,TRUE,0.754728409713884,8.31305931493795e-05
9,3,7,12,9,13,10,6,11,10,chr21,27354791,27394155,39365,-,437,1113,GT-AG,437,1113,13,293.6,FALSE,FALSE,0.0247136673045054,FALSE,-3.09667909592703,3.08831593598873e-05
19,5,17,26,14,23,9,10,9,17,chr21,27369732,27372329,2598,-,438,1120,GT-AG,438,1120,26,147.55,TRUE,TRUE,0.0565986283990043,TRUE,-1.87951394837945,0.000397745385319597
0,0,0,0,0,0,0,0,1,0,chr21,27369732,27394155,24424,-,438,1113,GT-AG,438,1113,1,182.8,FALSE,FALSE,0.00957446808510638,FALSE,-6.73990364397497,0.00112366806632761
0,1,0,0,0,0,0,0,0,0,chr21,27372498,27374748,2251,-,439,1121,GT-AG,439,1121,1,152.35,FALSE,FALSE,0.0219512195121951,FALSE,-6.56963724330709,0.00969237228552413
101,37,87,134,45,150,75,84,71,97,chr21,27372498,27394155,21658,-,439,1113,GT-AG,439,1113,150,167,TRUE,TRUE,0.133386256707829,TRUE,1.3864316223083,0.00434201568189449
0,1,0,0,0,0,0,0,0,0,chr21,27374848,27394155,19308,-,440,1113,GT-AG,440,1113,1,157.45,FALSE,FALSE,0.0209302325581395,FALSE,-6.59827040235017,0.00920984336019153
130,89,125,193,154,253,133,124,125,204,chr21,27394359,27423315,28957,-,441,1122,GT-AG,441,1122,253,242.7,TRUE,FALSE,0.0235042016993442,FALSE,2.86632766539625,3.30056907064885e-05
102,47,95,134,97,105,80,102,69,103,chr21,27423510,27425551,2042,-,442,1123,GT-AG,442,1123,134,132.9,TRUE,FALSE,0.0457635408393178,FALSE,2.77315056778487,0.000139674074638516
69,38,73,119,82,87,62,75,50,51,chr21,27425665,27462258,36594,-,443,1124,GT-AG,443,1124,119,113.45,TRUE,TRUE,0.0925022990128886,TRUE,2.27594998536936,0.000146584566721441
72,34,93,102,101,122,60,72,77,99,chr21,27462389,27484295,21907,-,444,1125,GT-AG,444,1125,122,116.9,TRUE,TRUE,0.0788751038362791,TRUE,3.07259840956092,8.29943161273865e-05
0,0,0,0,0,0,1,0,0,0,chr21,27462389,27542881,80493,-,444,1126,GT-AG,444,1126,1,181.2,FALSE,FALSE,0.0104651162790698,FALSE,-6.92195871498373,0.00218069368171549
82,20,59,34,42,71,22,70,36,56,chr21,27484464,27542881,58418,-,445,1126,GT-AG,445,1126,82,82.5,TRUE,TRUE,0.0656066848286276,TRUE,2.55950532122162,0.000189014035130288
0,0,0,0,0,0,1,0,0,0,chr21,29584671,29589496,4826,-,446,1127,GT-AG,446,1127,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000072077643
0,0,3,0,0,0,0,0,0,0,chr21,29949703,29998906,49204,-,447,1128,GT-AG,447,1128,3,1.65,FALSE,FALSE,0,FALSE,0.343398720448515,0.984204195054355
0,0,1,0,0,0,0,0,0,0,chr21,29998999,30144315,145317,-,448,1129,GT-AG,448,1129,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000040097874
0,0,0,0,0,0,0,0,1,0,chr21,33672246,33688776,16531,-,449,1130,GT-AG,449,1130,1,30.2,FALSE,FALSE,0.0409090909090909,FALSE,-5.14347224870876,0.00181505536578936
22,14,20,23,28,23,21,31,19,15,chr21,33687411,33688776,1366,-,450,1130,GT-AG,450,1130,31,31.85,TRUE,TRUE,0.120426501035197,TRUE,3.96289681252321,0.0362535000562564
34,26,21,40,33,42,67,47,29,23,chr21,33689377,33689986,610,-,451,1131,GT-AG,451,1131,67,59.35,TRUE,TRUE,0.113061799790846,TRUE,3.53199030592798,0.00168748297039031
0,0,0,0,0,0,0,1,0,0,chr21,33689377,33690168,792,-,451,1132,GT-AG,451,1132,1,58.9,FALSE,FALSE,0.0183673469387755,FALSE,-5.62308067444971,0.000718282411015787
0,0,0,0,0,0,0,1,1,0,chr21,33689377,33691526,2150,-,451,1133,GT-AG,451,1133,1,107.45,FALSE,FALSE,0.0145236508994004,FALSE,-6.00840753479334,0.000240732193985787
18,20,19,34,40,42,57,30,24,27,chr21,33690229,33691526,1298,-,452,1133,GT-AG,452,1133,57,53.6,TRUE,TRUE,0.180448303023854,TRUE,2.73931538019075,0.0289343734475364
0,0,0,0,0,0,0,0,2,0,chr21,33690229,33692840,2612,-,452,1134,GT-AG,452,1134,2,102.4,FALSE,FALSE,0.0305084745762712,FALSE,-6.18212117195665,0.0267715355658254
34,13,25,41,35,36,57,51,27,24,chr21,33691725,33692840,1116,-,453,1134,GT-AG,453,1134,57,57.3,TRUE,TRUE,0.101145767422941,TRUE,2.30740649519902,0.00343395926737221
24,11,15,33,27,24,54,32,22,20,chr21,33692951,33694110,1160,-,454,1135,GT-AG,454,1135,54,46.1,TRUE,TRUE,0.129704400991166,TRUE,3.04970164844557,0.0305832160620862
0,0,0,0,2,0,0,0,0,0,chr21,33692951,33694787,1837,-,454,1136,GT-AG,454,1136,2,104.75,FALSE,FALSE,0.0264705882352941,FALSE,-6.0263168923401,0.0173669715917198
25,14,20,35,30,29,78,27,27,22,chr21,33694255,33694787,533,-,455,1136,GT-AG,455,1136,78,66.1,TRUE,TRUE,0.135222134011464,TRUE,1.5953414020645,0.0383827824968031
1,0,0,0,0,0,0,0,0,0,chr21,33694278,33694787,510,-,456,1136,GT-AG,456,1136,1,61.45,FALSE,FALSE,0.0290322580645161,FALSE,-5.50482163790928,0.00218425827708509
30,10,23,23,38,25,62,44,25,19,chr21,33694895,33696800,1906,-,457,1137,GT-AG,457,1137,62,71.1,TRUE,TRUE,0.0688341134016218,TRUE,1.35330395153383,0.000149167612881924
0,1,2,0,1,0,4,0,1,0,chr21,33694960,33696800,1841,-,458,1137,GT-AG,458,1137,4,59.35,FALSE,FALSE,0.0618956516120695,TRUE,-4.26232266298203,0.000353788782783132
0,0,0,0,0,1,0,5,0,0,chr21,33695037,33696800,1764,-,459,1137,GT-AG,459,1137,5,59.35,FALSE,FALSE,0.0862962962962963,TRUE,-5.0401732527133,0.0352163996628253
24,17,23,26,55,40,53,37,25,23,chr21,33696913,33697538,626,-,460,1138,GT-AG,460,1138,55,57.65,TRUE,TRUE,0.0582718948692064,TRUE,3.21673009818338,0.0139496295257367
15,8,15,30,37,23,54,43,22,23,chr21,33697700,33705625,7926,-,461,1139,GT-AG,461,1139,54,51.95,TRUE,TRUE,0.123340275751958,TRUE,2.79183494085286,0.000169096750849461
13,10,15,22,37,32,35,45,25,23,chr21,33705729,33706471,743,-,462,1140,GT-AG,462,1140,45,45.85,TRUE,TRUE,0.199960903072724,TRUE,2.8637481819053,0.0164820110956206
15,9,14,19,16,31,21,39,11,14,chr21,33706644,33709402,2759,-,463,1141,GT-AG,463,1141,39,38.75,TRUE,TRUE,0.0797701365806132,TRUE,3.12701469597825,0.0111315327365631
9,3,12,14,16,28,32,29,21,5,chr21,33709467,33709712,246,-,464,1142,GT-AG,464,1142,32,32.55,TRUE,TRUE,0.177023601398601,TRUE,3.06696183315966,0.000250343819057156
16,7,18,20,38,21,43,20,19,15,chr21,33709824,33711015,1192,-,465,1143,GT-AG,465,1143,43,44.5,TRUE,TRUE,0.170610088060764,TRUE,2.57688604629306,0.0402845893899308
1,0,0,0,0,0,1,0,1,0,chr21,33709840,33711015,1176,-,466,1143,GT-AG,466,1143,1,41.3,FALSE,FALSE,0.0400956937799043,FALSE,-4.59967137085421,0.00032670257184298
26,10,29,24,42,52,54,44,33,23,chr21,33711210,33713774,2565,-,467,1144,GT-AG,467,1144,54,54.75,TRUE,TRUE,0.0565369399951681,TRUE,4.01569615753652,0.00730764525800497
34,9,31,32,37,61,61,35,26,36,chr21,33713834,33716878,3045,-,468,1145,GT-AG,468,1145,61,65.2,TRUE,TRUE,0.131995638122897,TRUE,3.81916057696295,0.016464563479413
0,0,1,0,0,0,0,0,0,0,chr21,33716043,33716878,836,-,469,1145,GT-AG,469,1145,1,64.3,FALSE,FALSE,0.0272727272727273,FALSE,-5.57263012904581,0.00243402468007319
0,0,0,0,0,0,2,2,0,0,chr21,33717066,33717668,603,-,470,1146,GT-AG,470,1146,2,48.5,FALSE,FALSE,0.0448750637429883,FALSE,-4.89311369734321,0.0175018730577749
22,7,15,20,38,40,33,51,32,15,chr21,33717066,33717682,617,-,470,1147,GT-AG,470,1147,51,52.5,TRUE,TRUE,0.109479449051153,TRUE,2.32133671792461,0.00323518355799072
16,5,13,10,22,29,27,35,11,7,chr21,33717885,33719264,1380,-,471,1148,GT-AG,471,1148,35,33.3,TRUE,TRUE,0.116412698412698,TRUE,3.45866853606627,0.0141654646255977
10,0,9,8,10,23,4,25,11,10,chr21,33720121,33721612,1492,-,472,1149,GT-AG,472,1149,25,25,TRUE,TRUE,0.875333333333333,TRUE,3.36547029811381,0.0658450793433316
0,0,0,0,0,2,0,0,0,0,chr21,33721793,33722821,1029,-,473,1150,GT-AG,473,1150,2,29.55,FALSE,FALSE,0.0620689655172414,TRUE,-4.52646666652989,0.0341969979817
12,6,11,11,16,25,8,26,6,9,chr21,33721793,33723012,1220,-,473,1151,GT-AG,473,1151,26,30,TRUE,TRUE,0.186690009337068,TRUE,2.56978534609248,0.0316675727624684
1,0,0,0,0,0,0,0,0,0,chr21,33723223,33725018,1796,-,474,1152,GT-AG,474,1152,1,30.6,FALSE,FALSE,0.0428571428571429,FALSE,-4.33563663151786,0.00164281849541504
19,3,13,2,7,23,3,36,7,13,chr21,33723232,33725018,1787,-,475,1152,GT-AG,475,1152,36,32.6,TRUE,TRUE,0.253328250696672,TRUE,2.43415303790485,0.000301180972031198
0,0,0,0,0,0,0,1,0,0,chr21,33723232,33726241,3010,-,475,1153,GT-AG,475,1153,1,64.95,FALSE,FALSE,0.0130434782608696,FALSE,-5.4253549782024,0.000472455046945106
0,0,0,0,1,1,0,1,0,0,chr21,33723232,33727167,3936,-,475,1154,GT-AG,475,1154,1,69.35,FALSE,FALSE,0.0160958489065992,FALSE,-5.12372027764934,0.000154977283198155
16,1,14,14,40,34,39,30,20,14,chr21,33725216,33726241,1026,-,476,1153,GT-AG,476,1153,40,41.65,TRUE,TRUE,0.0693800934207911,TRUE,2.98353752503243,0.00116774930545446
25,7,11,13,37,32,55,37,24,24,chr21,33726413,33727167,755,-,477,1154,GT-AG,477,1154,55,49.8,TRUE,TRUE,0.0647281171973084,TRUE,3.07607993983551,0.0103568447874277
0,0,0,0,0,0,0,0,1,0,chr21,33727267,33727757,491,-,478,1155,GT-AG,478,1155,1,40.85,FALSE,FALSE,0.06,TRUE,-5.05100013383427,0.0128511104401134
20,6,13,12,37,30,44,34,14,19,chr21,33727307,33727757,451,-,479,1155,GT-AG,479,1155,44,40.85,TRUE,FALSE,0.0446825396825397,FALSE,4.25922313834232,0.000359703801545668
12,8,17,9,22,37,41,26,18,19,chr21,33727875,33729845,1971,-,480,1156,GT-AG,480,1156,41,42.75,TRUE,TRUE,0.159331501831502,TRUE,2.52822120013053,0.000238183527108754
0,0,0,0,1,0,0,0,0,0,chr21,33727875,33732104,4230,-,480,1157,GT-AG,480,1157,1,65.4,FALSE,FALSE,0.0176470588235294,FALSE,-5.61622668307351,0.00112685939416065
15,6,10,8,25,21,21,28,9,8,chr21,33729966,33732104,2139,-,481,1157,GT-AG,481,1157,28,29,TRUE,TRUE,0.106995633676668,TRUE,2.60823706712791,0.000426953256408665
10,4,8,14,33,17,37,26,9,9,chr21,33732218,33733315,1098,-,482,1158,GT-AG,482,1158,37,37.3,TRUE,TRUE,0.145566543408099,TRUE,2.87267439105516,0.0175535403000063
14,0,13,12,29,18,34,31,10,18,chr21,33733433,33734200,768,-,483,1159,GT-AG,483,1159,34,33.1,TRUE,TRUE,0.873756720430108,TRUE,3.29475031364162,0.022459624092833
9,6,24,13,38,28,36,31,8,18,chr21,33734331,33735464,1134,-,484,1160,GT-AG,484,1160,38,38.65,TRUE,FALSE,0.0433944759806828,FALSE,4.08996633072493,0.000332865681342016
0,0,0,0,2,0,0,0,0,0,chr21,33735582,33738926,3345,-,485,1161,GT-AG,485,1161,2,34.5,FALSE,FALSE,0.0461538461538462,FALSE,-4.62938564295517,0.00845577099003878
8,7,5,8,37,16,29,21,15,18,chr21,33735639,33738926,3288,-,486,1161,GT-AG,486,1161,37,35.4,TRUE,TRUE,0.129152505200892,TRUE,2.98501929461419,0.000471085508349283
10,5,7,8,25,24,45,16,10,14,chr21,33739065,33740711,1647,-,487,1162,GT-AG,487,1162,45,41,TRUE,TRUE,0.171489621489621,TRUE,1.80339548883292,0.00362068882242346
0,0,0,0,0,0,1,0,0,0,chr21,33739474,33740711,1238,-,488,1162,GT-AG,488,1162,1,37,FALSE,FALSE,0.0195652173913043,FALSE,-4.70306866019488,0.000622241987552659
9,0,6,9,37,35,36,30,8,14,chr21,33740908,33744815,3908,-,489,1163,GT-AG,489,1163,37,38.1,TRUE,TRUE,0.838866861366861,TRUE,2.40791075893255,0.0286249965176839
5,3,8,9,27,32,29,26,9,7,chr21,33744941,33745955,1015,-,490,1164,GT-AG,490,1164,32,35,TRUE,TRUE,0.204381613756614,TRUE,2.57659679139378,0.00167160830044817
0,0,0,0,0,1,0,0,0,0,chr21,33746078,33747706,1629,-,491,1165,GT-AG,491,1165,1,38.65,FALSE,FALSE,0.0225,FALSE,-4.67882079472487,0.0007146029284795
10,2,9,10,24,38,36,23,12,10,chr21,33746082,33747706,1625,-,492,1165,GT-AG,492,1165,38,39.75,TRUE,TRUE,0.0542283662283662,TRUE,3.26057504222116,0.000976792112924662
0,0,1,0,0,0,0,0,0,0,chr21,33747771,33750753,2983,-,493,1166,GT-AG,493,1166,1,22.1,FALSE,FALSE,0.111111111111111,TRUE,-4.10266118553059,0.0635898876890204
12,0,7,9,19,20,19,23,6,8,chr21,33747793,33750753,2961,-,494,1166,GT-AG,494,1166,23,22.1,TRUE,TRUE,0.136880711880712,TRUE,3.30867141665563,0.00121302457959846
7,1,8,4,15,33,14,17,4,12,chr21,33750851,33755730,4880,-,495,1167,GT-AG,495,1167,33,26.8,TRUE,TRUE,0.268627450980392,TRUE,3.09050499487483,0.00114864250922675
6,5,4,7,22,22,20,21,3,8,chr21,33755864,33756621,758,-,496,1168,GT-AG,496,1168,22,23.55,TRUE,TRUE,0.143725766986637,TRUE,2.72203550049328,0.000452091969884521
10,6,9,6,21,31,35,24,6,19,chr21,33756774,33757853,1080,-,497,1169,GT-AG,497,1169,35,33.2,TRUE,FALSE,0.036,FALSE,4.67502139737382,0.00170170905353026
4,0,4,5,4,23,8,18,8,9,chr21,33757994,33765077,7084,-,498,1170,GT-AG,498,1170,23,22.1,TRUE,TRUE,0.161904761904762,TRUE,3.31813319132031,0.0775048898276827
0,1,0,0,0,0,0,0,0,0,chr21,34402994,34443639,40646,-,499,1171,GT-AG,499,1171,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999965255526
